REF_DATE,GEO,DGUID,Screened traffic,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Mar-24,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,6379,,,,0
Mar-24,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,256301,,,,0
Mar-24,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,252924,,,,0
Mar-24,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,175810,,,,0
Mar-24,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,42339,,,,0
Mar-24,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,34775,,,,0
Mar-24,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,3377,,,,0
Mar-24,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,868592,,,,0
Mar-24,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,856075,,,,0
Mar-24,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,365296,,,,0
Mar-24,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,271542,,,,0
Mar-24,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,219237,,,,0
Mar-24,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,12517,,,,0
Apr-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4364918,,,,0
Apr-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4302997,,,,0
Apr-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,1830491,,,,0
Apr-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1208460,,,,0
Apr-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1264046,,,,0
Apr-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,61921,,,,0
Apr-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,149797,,,,0
Apr-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,147486,,,,0
Apr-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,108456,,,,0
Apr-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,12640,,,,0
Apr-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,26390,,,,0
Apr-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,2311,,,,0
Apr-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,707863,,,,0
Apr-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,693618,,,,0
Apr-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,173603,,,,0
Apr-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,202327,,,,0
Apr-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,317688,,,,0
Apr-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,14245,,,,0
Apr-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,166863,,,,0
Apr-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,160993,,,,0
Apr-24,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,111813,,,,0
Apr-24,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,31433,,,,0
Apr-24,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,17747,,,,0
Apr-24,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,5870,,,,0
Apr-24,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1618093,,,,0
Apr-24,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1601981,,,,0
Apr-24,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,473858,,,,0
Apr-24,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,523504,,,,0
Apr-24,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,604619,,,,0
Apr-24,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,16112,,,,0
Apr-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,142614,,,,0
Apr-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,141155,,,,0
Apr-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,115265,,,,0
Apr-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,18791,,,,0
Apr-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,7099,,,,0
Apr-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,1459,,,,0
Apr-24,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,503026,,,,0
Apr-24,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,496301,,,,0
Apr-24,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,290136,,,,0
Apr-24,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,132348,,,,0
Apr-24,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,73817,,,,0
Apr-24,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,6725,,,,0
Apr-24,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,256591,,,,0
Apr-24,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,253018,,,,0
Apr-24,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,187878,,,,0
Apr-24,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,37946,,,,0
Apr-24,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,27194,,,,0
Apr-24,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,3573,,,,0
Apr-24,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,820071,,,,0
Apr-24,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,808445,,,,0
Apr-24,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,369482,,,,0
Apr-24,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,249471,,,,0
Apr-24,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,189492,,,,0
Apr-24,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,11626,,,,0
May-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4714460,,,,0
May-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4644680,,,,0
May-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2188997,,,,0
May-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1217158,,,,0
May-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1238525,,,,0
May-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,69780,,,,0
May-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,160194,,,,0
May-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,157666,,,,0
May-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,136213,,,,0
May-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,7242,,,,0
May-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,14211,,,,0
May-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,2528,,,,0
May-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,765984,,,,0
May-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,749912,,,,0
May-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,208859,,,,0
May-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,205508,,,,0
May-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,335545,,,,0
May-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,16072,,,,0
May-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,174695,,,,0
May-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,170201,,,,0
May-24,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,139086,,,,0
May-24,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,24142,,,,0
May-24,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,6973,,,,0
May-24,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,4494,,,,0
May-24,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1697947,,,,0
May-24,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1678902,,,,0
May-24,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,552219,,,,0
May-24,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,514094,,,,0
May-24,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,612589,,,,0
May-24,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,19045,,,,0
May-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,158909,,,,0
May-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,156880,,,,0
May-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,142047,,,,0
May-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,14254,,,,0
May-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,579,,,,0
May-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,2029,,,,0
May-24,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,554906,,,,0
May-24,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,548552,,,,0
May-24,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,346389,,,,0
May-24,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,141371,,,,0
May-24,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,60792,,,,0
May-24,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,6354,,,,0
May-24,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,285975,,,,0
May-24,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,281364,,,,0
May-24,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,236335,,,,0
May-24,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,35620,,,,0
May-24,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,9409,,,,0
May-24,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,4611,,,,0
May-24,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,915850,,,,0
May-24,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,901203,,,,0
May-24,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,427849,,,,0
May-24,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,274927,,,,0
May-24,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,198427,,,,0
May-24,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,14647,,,,0
Jun-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,5049935,,,,0
Jun-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4969851,,,,0
Jun-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2345730,,,,0
Jun-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1328859,,,,0
Jun-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1295262,,,,0
Jun-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,80084,,,,0
Jun-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,179833,,,,0
Jun-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,176347,,,,0
Jun-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,147766,,,,0
Jun-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,14113,,,,0
Jun-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,14468,,,,0
Jun-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,3486,,,,0
Jun-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,866524,,,,0
Jun-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,848431,,,,0
Jun-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,226789,,,,0
Jun-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,230823,,,,0
Jun-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,390819,,,,0
Jun-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,18093,,,,0
Jun-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,187272,,,,0
Jun-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,181075,,,,0
Jun-24,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,149230,,,,0
Jun-24,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,23329,,,,0
Jun-24,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,8516,,,,0
Jun-24,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,6197,,,,0
Jun-24,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1769765,,,,0
Jun-24,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1748712,,,,0
Jun-24,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,604261,,,,0
Jun-24,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,536433,,,,0
Jun-24,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,608018,,,,0
Jun-24,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,21053,,,,0
Jun-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,172346,,,,0
Jun-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,168115,,,,0
Jun-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,151767,,,,0
Jun-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,15892,,,,0
Jun-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,456,,,,0
Jun-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,4231,,,,0
Jun-24,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,626539,,,,0
Jun-24,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,618898,,,,0
Jun-24,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,388236,,,,0
Jun-24,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,172550,,,,0
Jun-24,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,58112,,,,0
Jun-24,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,7641,,,,0
Jun-24,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,291505,,,,0
Jun-24,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,286965,,,,0
Jun-24,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,243454,,,,0
Jun-24,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,35980,,,,0
Jun-24,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,7531,,,,0
Jun-24,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,4540,,,,0
Jun-24,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,956151,,,,0
Jun-24,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,941308,,,,0
Jun-24,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,434227,,,,0
Jun-24,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,299739,,,,0
Jun-24,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,207342,,,,0
Jun-24,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,14843,,,,0
Jul-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,5729343,,,,0
Jul-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,5641777,,,,0
Jul-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2594411,,,,0
Jul-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1594679,,,,0
Jul-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1452687,,,,0
Jul-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,87566,,,,0
Jul-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,207445,,,,0
Jul-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,204436,,,,0
Jul-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,168254,,,,0
Jul-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,18978,,,,0
Jul-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,17204,,,,0
Jul-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,3009,,,,0
Jul-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,971281,,,,0
Jul-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,952732,,,,0
Jul-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,230679,,,,0
Jul-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,274316,,,,0
Jul-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,447737,,,,0
Jul-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,18549,,,,0
Jul-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,192645,,,,0
Jul-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,185975,,,,0
Jul-24,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,149623,,,,0
Jul-24,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,27421,,,,0
Jul-24,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,8931,,,,0
Jul-24,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,6670,,,,0
Jul-24,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1968985,,,,0
Jul-24,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1946906,,,,0
Jul-24,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,655875,,,,0
Jul-24,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,620236,,,,0
Jul-24,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,670795,,,,0
Jul-24,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,22079,,,,0
Jul-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,192824,,,,0
Jul-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,188692,,,,0
Jul-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,170038,,,,0
Jul-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,18654,,,,0
Jul-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,4132,,,,0
Jul-24,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,769689,,,,0
Jul-24,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,760297,,,,0
Jul-24,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,463773,,,,0
Jul-24,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,225974,,,,0
Jul-24,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,70550,,,,0
Jul-24,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,9392,,,,0
Jul-24,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,346556,,,,0
Jul-24,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,340233,,,,0
Jul-24,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,287424,,,,0
Jul-24,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,44272,,,,0
Jul-24,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,8537,,,,0
Jul-24,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,6323,,,,0
Jul-24,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,1079918,,,,0
Jul-24,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,1062506,,,,0
Jul-24,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,468745,,,,0
Jul-24,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,364828,,,,0
